,L,T,Tmax,alpha,beta,clamp,conv_condition,conv_steps,conv_time,ctol_abs,ctol_rel,ht,ht_x,hx,hy_t,ixt,ixy,iyt,p0,ptol,repeat,repeats,zeroLtol
287,-0.3809365616114,5.0,90.0,0.7,1.7279999999999998,False,small_abs_changes,23.0,74.85930109024048,0.001,0.0,1.584966181802042,0.002737558468277523,6.491853096329676,9.106940471405117,1.5822286233337644,1.2764277255147896,1.1365662340773426,0.75,1e-08,0.0,1.0,1.0
288,-0.38017229881768766,3.0,90.0,0.7,1.7279999999999998,True,small_abs_changes,24.0,74.86379504203796,0.001,0.0,1.584962500721156,0.0,6.491853096329676,9.106275918712296,1.584962500721156,1.2764277255147896,1.1372307867701643,0.75,1e-08,0.0,1.0,1.0
289,-0.7734330460354717,4.0,90.0,0.7,2.0736,False,small_abs_changes,23.0,76.85215592384338,0.001,0.0,1.5849769527531699,0.000879655535243415,6.491853096329676,9.106453156141232,1.5840972972179264,1.2764277255147896,1.1370535493412284,0.75,1e-08,0.0,1.0,1.0
290,-0.7731992587254566,3.0,90.0,0.7,2.0736,True,small_abs_changes,24.0,76.85613989830017,0.001,0.0,1.584962500721156,0.0,6.491853096329676,9.106275918712296,1.584962500721156,1.2764277255147896,1.1372307867701643,0.75,1e-08,0.0,1.0,1.0
291,-1.244894658423742,4.0,90.0,0.7,2.4883199999999994,False,small_abs_changes,23.0,73.73644089698792,0.001,0.0,1.5849738807579077,0.00025768051529726773,6.491853096329676,9.10631849704426,1.5847162002426105,1.2764277255147896,1.1371882084382001,0.75,1e-08,0.0,1.0,1.0
292,-1.2448316106147783,3.0,90.0,0.7,2.4883199999999994,True,small_abs_changes,24.0,73.74303388595581,0.001,0.0,1.584962500721156,0.0,6.491853096329676,9.106275918712296,1.584962500721156,1.2764277255147896,1.1372307867701643,0.75,1e-08,0.0,1.0,1.0
293,-1.810771688076028,8.0,90.0,0.7,2.9859839999999993,False,small_abs_changes,20.0,70.24491906166077,0.001,0.0,1.5850782285176854,0.0001762356418596749,6.491853096329676,9.106284753976889,1.5849019928758257,1.2764277255147896,1.1372219515055715,0.75,1e-08,0.0,1.0,1.0
294,-1.8107904328819653,3.0,90.0,0.7,2.9859839999999993,True,small_abs_changes,21.0,70.2492311000824,0.001,0.0,1.584962500721156,0.0,6.491853096329676,9.106275918712296,1.584962500721156,1.2764277255147896,1.1372307867701643,0.75,1e-08,0.0,1.0,1.0
295,-2.4899406563560804,4.0,90.0,0.7,3.583180799999999,False,small_abs_changes,21.0,70.1544828414917,0.001,0.0,1.5849741597384126,2.3808096559702406e-05,6.491853096329676,9.106277417351953,1.5849503516418528,1.2764277255147896,1.1372292881305075,0.75,1e-08,0.0,1.0,1.0
296,-2.4899410196025897,3.0,90.0,0.7,3.583180799999999,True,small_abs_changes,22.0,70.15947580337524,0.001,0.0,1.584962500721156,0.0,6.491853096329676,9.106275918712296,1.584962500721156,1.2764277255147896,1.1372307867701643,0.75,1e-08,0.0,1.0,1.0
297,-3.304909439726524,4.0,90.0,0.7,4.2998169599999985,False,small_abs_changes,29.0,72.95128583908081,0.001,0.0,1.585005015942918,4.438141632169175e-05,6.491853096329676,9.106276113071843,1.5849606345265963,1.2764277255147896,1.1372305924106172,0.75,1e-08,0.0,1.0,1.0
298,-3.3049217236673387,3.0,90.0,0.7,4.2998169599999985,True,small_abs_changes,30.0,72.95536279678345,0.001,0.0,1.584962500721156,0.0,6.491853096329676,9.106275918712296,1.584962500721156,1.2764277255147896,1.1372307867701643,0.75,1e-08,0.0,1.0,1.0
299,-4.282890346755449,4.0,90.0,0.7,5.1597803519999985,False,small_abs_changes,21.0,65.1437017917633,0.001,0.0,1.584990069932231,2.7767565787526056e-05,6.491853096329676,9.106275936130588,1.5849623023664434,1.2764277255147896,1.1372307693518717,0.75,1e-08,0.0,1.0,1.0
300,-4.282898568545038,3.0,90.0,0.7,5.1597803519999985,True,small_abs_changes,22.0,65.14779686927795,0.001,0.0,1.584962500721156,0.0,6.491853096329676,9.106275918712296,1.584962500721156,1.2764277255147896,1.1372307867701643,0.75,1e-08,0.0,1.0,1.0
301,-3.345110361379013e-17,1.0,90.0,0.8,0.1615055828898458,False,small_abs_changes_AND_force_single,4.0,19.26596999168396,0.001,0.0,-3.2034265038149176e-16,0.0,6.491853096329676,10.243506705482462,-3.2034265038149176e-16,1.2764277255147896,-1.7763568394002505e-15,0.75,1e-08,0.0,1.0,1.0
302,-3.345110361379013e-17,1.0,90.0,0.8,0.1615055828898458,True,small_abs_changes_AND_force_single,5.0,19.26903510093689,0.001,0.0,-3.2034265038149176e-16,0.0,6.491853096329676,10.243506705482462,-3.2034265038149176e-16,1.2764277255147896,-1.7763568394002505e-15,0.75,1e-08,0.0,1.0,1.0
303,0.0,1.0,90.0,0.8,0.19380669946781492,False,small_abs_changes_AND_force_single,4.0,18.888900995254517,0.001,0.0,0.0,0.0,6.491853096329676,10.24350670548246,0.0,1.2764277255147896,0.0,0.75,1e-08,0.0,1.0,1.0
304,0.0,1.0,90.0,0.8,0.19380669946781492,True,small_abs_changes_AND_force_single,5.0,18.891880989074707,0.001,0.0,0.0,0.0,6.491853096329676,10.24350670548246,0.0,1.2764277255147896,0.0,0.75,1e-08,0.0,1.0,1.0
305,0.0,1.0,90.0,0.8,0.2325680393613779,False,small_abs_changes_AND_force_single,4.0,18.94581913948059,0.001,0.0,0.0,0.0,6.491853096329676,10.24350670548246,0.0,1.2764277255147896,0.0,0.75,1e-08,0.0,1.0,1.0
306,0.0,1.0,90.0,0.8,0.2325680393613779,True,small_abs_changes_AND_force_single,5.0,18.94880700111389,0.001,0.0,0.0,0.0,6.491853096329676,10.24350670548246,0.0,1.2764277255147896,0.0,0.75,1e-08,0.0,1.0,1.0
307,1.7540594243309657e-16,1.0,90.0,0.8,0.2790816472336535,False,small_abs_changes_AND_force_single,5.0,25.648396015167236,0.001,0.0,-3.2034265038149176e-16,0.0,6.491853096329676,10.243506705482462,-3.2034265038149176e-16,1.2764277255147896,-1.7763568394002505e-15,0.75,1e-08,0.0,1.0,1.0
308,1.7540594243309657e-16,1.0,90.0,0.8,0.2790816472336535,True,small_abs_changes_AND_force_single,6.0,25.651367902755737,0.001,0.0,-3.2034265038149176e-16,0.0,6.491853096329676,10.243506705482462,-3.2034265038149176e-16,1.2764277255147896,-1.7763568394002505e-15,0.75,1e-08,0.0,1.0,1.0
309,2.7455566099601426e-16,1.0,90.0,0.8,0.3348979766803842,False,small_abs_changes_AND_force_single,6.0,30.031765937805176,0.001,0.0,-3.2034265038149176e-16,0.0,6.491853096329676,10.243506705482462,-3.2034265038149176e-16,1.2764277255147896,-1.7763568394002505e-15,0.75,1e-08,0.0,1.0,1.0
310,2.7455566099601426e-16,1.0,90.0,0.8,0.3348979766803842,True,small_abs_changes_AND_force_single,7.0,30.034689903259277,0.001,0.0,-3.2034265038149176e-16,0.0,6.491853096329676,10.243506705482462,-3.2034265038149176e-16,1.2764277255147896,-1.7763568394002505e-15,0.75,1e-08,0.0,1.0,1.0
311,5.86858500418179e-05,6.0,90.0,0.8,0.40187757201646096,False,small_abs_changes,29.0,131.34333300590515,0.001,0.0,0.0002934292502056053,0.0002934292502056266,6.491853096329676,10.243506705482462,-2.1304572689340162e-17,1.2764277255147896,-1.7763568394002505e-15,0.75,1e-08,0.0,1.0,1.0
312,3.9353532327151537e-16,1.0,90.0,0.8,0.40187757201646096,True,small_abs_changes,30.0,131.3463912010193,0.001,0.0,-3.2034265038149176e-16,0.0,6.491853096329676,10.243506705482462,-3.2034265038149176e-16,1.2764277255147896,-1.7763568394002505e-15,0.75,1e-08,0.0,1.0,1.0
313,4.997322922096787e-05,3.0,90.0,0.8,0.4822530864197532,False,small_abs_changes,34.0,129.90910410881042,0.001,0.0,0.0002498661461053604,0.00024986614610549067,6.491853096329676,10.24350670548246,-1.3026689102413336e-16,1.2764277255147896,0.0,0.75,1e-08,0.0,1.0,1.0
314,5.363109180021168e-16,1.0,90.0,0.8,0.4822530864197532,True,small_abs_changes,35.0,129.91225910186768,0.001,0.0,-3.2034265038149176e-16,0.0,6.491853096329676,10.243506705482462,-3.2034265038149176e-16,1.2764277255147896,-1.7763568394002505e-15,0.75,1e-08,0.0,1.0,1.0
315,9.753977169893063e-05,6.0,90.0,0.8,0.5787037037037037,False,small_abs_changes,31.0,127.44684505462646,0.001,0.0,0.00048769196747248093,0.000487687691476397,6.491853096329676,10.24350670195286,4.2759960839060945e-09,1.2764277255147896,3.529599723606225e-09,0.75,1e-08,0.0,1.0,1.0
316,0.0,1.0,90.0,0.8,0.5787037037037037,True,small_abs_changes,32.0,127.44991707801819,0.001,0.0,0.0,0.0,6.491853096329676,10.24350670548246,0.0,1.2764277255147896,0.0,0.75,1e-08,0.0,1.0,1.0
317,1.7935735057334048e-05,3.0,90.0,0.8,0.6944444444444445,False,small_abs_changes,37.0,131.16252303123474,0.001,0.0,8.837125928686972e-05,8.725176999001554e-05,6.491853096329676,10.243505792366598,1.1194892968541872e-06,1.2764277255147896,9.131158620334645e-07,0.75,1e-08,0.0,1.0,1.0
318,0.0,1.0,90.0,0.8,0.6944444444444445,True,small_abs_changes,38.0,131.16697096824646,0.001,0.0,0.0,0.0,6.491853096329676,10.24350670548246,0.0,1.2764277255147896,0.0,0.75,1e-08,0.0,1.0,1.0
319,0.0,1.0,90.0,0.8,0.8333333333333334,False,cost_func_abs_inc_AND_cost_func_rel_inc_AND_force_single,2.0,9.563370943069458,0.001,0.0,0.0,0.0,6.491853096329676,10.24350670548246,0.0,1.2764277255147896,0.0,0.75,1e-08,0.0,1.0,1.0
320,0.0,1.0,90.0,0.8,0.8333333333333334,True,cost_func_abs_inc_AND_cost_func_rel_inc_AND_force_single,3.0,9.566717863082886,0.001,0.0,0.0,0.0,6.491853096329676,10.24350670548246,0.0,1.2764277255147896,0.0,0.75,1e-08,0.0,1.0,1.0
321,1.4560141890187586e-15,1.0,90.0,0.8,1.0,False,cost_func_abs_inc_AND_cost_func_rel_inc_AND_force_single,2.0,9.733355045318604,0.001,0.0,-3.2034265038149176e-16,0.0,6.491853096329676,10.243506705482462,-3.2034265038149176e-16,1.2764277255147896,-1.7763568394002505e-15,0.75,1e-08,0.0,1.0,1.0
322,1.4560141890187586e-15,1.0,90.0,0.8,1.0,True,cost_func_abs_inc_AND_cost_func_rel_inc_AND_force_single,3.0,9.736326932907104,0.001,0.0,-3.2034265038149176e-16,0.0,6.491853096329676,10.243506705482462,-3.2034265038149176e-16,1.2764277255147896,-1.7763568394002505e-15,0.75,1e-08,0.0,1.0,1.0
323,1.8112855568988086e-15,1.0,90.0,0.8,1.2,False,cost_func_abs_inc_AND_cost_func_rel_inc_AND_force_single,3.0,14.256993055343628,0.001,0.0,-3.2034265038149176e-16,0.0,6.491853096329676,10.243506705482462,-3.2034265038149176e-16,1.2764277255147896,-1.7763568394002505e-15,0.75,1e-08,0.0,1.0,1.0
324,1.8112855568988086e-15,1.0,90.0,0.8,1.2,True,cost_func_abs_inc_AND_cost_func_rel_inc_AND_force_single,4.0,14.260051012039185,0.001,0.0,-3.2034265038149176e-16,0.0,6.491853096329676,10.243506705482462,-3.2034265038149176e-16,1.2764277255147896,-1.7763568394002505e-15,0.75,1e-08,0.0,1.0,1.0
325,-0.05790007711020806,5.0,90.0,0.8,1.44,False,small_abs_changes,41.0,117.80987000465393,0.001,0.0,1.5860792345135284,0.017796746173302673,6.491853096329676,9.111741486951145,1.5682824883402258,1.2764277255147896,1.1317652185313154,0.75,1e-08,0.0,1.0,1.0
326,-0.052649832227880555,3.0,90.0,0.8,1.44,True,small_abs_changes,42.0,117.81394290924072,0.001,0.0,1.584962500721156,0.0,6.491853096329676,9.106275918712296,1.584962500721156,1.2764277255147896,1.1372307867701643,0.75,1e-08,0.0,1.0,1.0
327,-0.3819384397861765,5.0,90.0,0.8,1.7279999999999998,False,small_abs_changes,34.0,112.7663369178772,0.001,0.0,1.5858792564594055,0.006942341731115804,6.491853096329676,9.10793736354919,1.5789369147282897,1.2764277255147896,1.1355693419332695,0.75,1e-08,0.0,1.0,1.0
328,-0.38017229881768766,3.0,90.0,0.8,1.7279999999999998,True,small_abs_changes,35.0,112.77035689353943,0.001,0.0,1.584962500721156,0.0,6.491853096329676,9.106275918712296,1.584962500721156,1.2764277255147896,1.1372307867701643,0.75,1e-08,0.0,1.0,1.0
329,-0.7737394671988702,4.0,90.0,0.8,2.0736,False,small_abs_changes,47.0,115.12706995010376,0.001,0.0,1.5854900925586957,0.002554546255000676,6.491853096329676,9.10674651896936,1.582935546303695,1.2764277255147896,1.1367601865131007,0.75,1e-08,0.0,1.0,1.0
330,-0.7731992587254566,3.0,90.0,0.8,2.0736,True,small_abs_changes,48.0,115.13146686553955,0.001,0.0,1.584962500721156,0.0,6.491853096329676,9.106275918712296,1.584962500721156,1.2764277255147896,1.1372307867701643,0.75,1e-08,0.0,1.0,1.0
331,-1.2448651071194727,5.0,90.0,0.8,2.4883199999999994,False,small_abs_changes,35.0,112.980397939682,0.001,0.0,1.5857739530477035,0.0014370669321516303,6.491853096329676,9.106398372703133,1.5843368861155518,1.2764277255147896,1.1371083327793272,0.75,1e-08,0.0,1.0,1.0
332,-1.2448316106147783,3.0,90.0,0.8,2.4883199999999994,True,small_abs_changes,36.0,112.98442316055298,0.001,0.0,1.584962500721156,0.0,6.491853096329676,9.106275918712296,1.584962500721156,1.2764277255147896,1.1372307867701643,0.75,1e-08,0.0,1.0,1.0
333,-1.8107377945941703,4.0,90.0,0.8,2.9859839999999993,False,small_abs_changes,42.0,107.50934791564941,0.001,0.0,1.5854893214842005,0.00069876076189606,6.491853096329676,9.106304326813031,1.5847905607223045,1.2764277255147896,1.1372023786694285,0.75,1e-08,0.0,1.0,1.0
334,-1.8107904328819653,3.0,90.0,0.8,2.9859839999999993,True,small_abs_changes,43.0,107.51360297203064,0.001,0.0,1.584962500721156,0.0,6.491853096329676,9.106275918712296,1.584962500721156,1.2764277255147896,1.1372307867701643,0.75,1e-08,0.0,1.0,1.0
335,-2.48978431265468,4.0,90.0,0.8,3.583180799999999,False,small_abs_changes,39.0,103.11783409118652,0.001,0.0,1.5858063755269143,0.0008841146986371234,6.491853096329676,9.106281534923752,1.5849222608282771,1.2764277255147896,1.1372251705587075,0.75,1e-08,0.0,1.0,1.0
336,-2.4899410196025897,3.0,90.0,0.8,3.583180799999999,True,small_abs_changes,40.0,103.12195110321045,0.001,0.0,1.584962500721156,0.0,6.491853096329676,9.106275918712296,1.584962500721156,1.2764277255147896,1.1372307867701643,0.75,1e-08,0.0,1.0,1.0
337,-3.304827388814063,5.0,90.0,0.8,4.2998169599999985,False,small_abs_changes,29.0,100.4314398765564,0.001,0.0,1.5854452719829293,0.0004903440213252999,6.491853096329676,9.106276811496476,1.584954927961604,1.2764277255147896,1.1372298939859835,0.75,1e-08,0.0,1.0,1.0
338,-3.3049217236673387,3.0,90.0,0.8,4.2998169599999985,True,small_abs_changes,30.0,100.43545484542847,0.001,0.0,1.584962500721156,0.0,6.491853096329676,9.106275918712296,1.584962500721156,1.2764277255147896,1.1372307867701643,0.75,1e-08,0.0,1.0,1.0
339,-4.282811963227714,4.0,90.0,0.8,5.1597803519999985,False,small_abs_changes,32.0,97.31520080566406,0.001,0.0,1.5853970594933773,0.0004356283152878887,6.491853096329676,9.106276025150418,1.5849614311780893,1.2764277255147896,1.137230680332042,0.75,1e-08,0.0,1.0,1.0
340,-4.282898568545038,3.0,90.0,0.8,5.1597803519999985,True,small_abs_changes,33.0,97.31922769546509,0.001,0.0,1.584962500721156,0.0,6.491853096329676,9.106275918712296,1.584962500721156,1.2764277255147896,1.1372307867701643,0.75,1e-08,0.0,1.0,1.0
341,0.6491559050530854,90.0,90.0,0.9,0.1615055828898458,False,small_abs_changes,3.0,14.117453813552856,0.001,0.0,6.491144679667183,6.491090957725295,6.491853096329676,10.243463904105514,5.3721941887907576e-05,1.2764277255147896,4.2801376945789116e-05,0.75,1e-08,0.0,1.0,1.0
342,0.0,1.0,90.0,0.9,0.1615055828898458,True,small_abs_changes,4.0,14.120523691177368,0.001,0.0,0.0,0.0,6.491853096329676,10.24350670548246,0.0,1.2764277255147896,0.0,0.75,1e-08,0.0,1.0,1.0
343,0.6491027733287443,90.0,90.0,0.9,0.19380669946781492,False,small_abs_changes,4.0,18.85096287727356,0.001,0.0,6.490954197061135,6.4909443229600345,6.491853096329676,10.243498795186461,9.874101100315613e-06,1.2764277255147896,7.91029599866988e-06,0.75,1e-08,0.0,1.0,1.0
344,0.0,1.0,90.0,0.9,0.19380669946781492,True,small_abs_changes,5.0,18.854074716567993,0.001,0.0,0.0,0.0,6.491853096329676,10.24350670548246,0.0,1.2764277255147896,0.0,0.75,1e-08,0.0,1.0,1.0
345,0.6491241872694838,90.0,90.0,0.9,0.2325680393613779,False,small_abs_changes,4.0,18.785648822784424,0.001,0.0,6.490939474247459,6.4908971019755795,6.491853096329676,10.243472757567798,4.2372271879642653e-05,1.2764277255147896,3.394791466249103e-05,0.75,1e-08,0.0,1.0,1.0
346,1.3315801990583376,3.0,90.0,0.9,0.2325680393613779,True,small_abs_changes,5.0,18.789904832839966,0.001,0.0,1.5655962303576019,0.0,6.491853096329676,9.237280605189992,1.5655962303576019,1.2764277255147896,1.0062261002924675,0.75,1e-08,0.0,1.0,1.0
347,0.6491884405797154,90.0,90.0,0.9,0.2790816472336535,False,small_abs_changes,4.0,18.859867095947266,0.001,0.0,6.490627644077486,6.490441819716604,6.491853096329676,10.243357767874992,0.0001858243608827692,1.2764277255147896,0.00014893760746836904,0.75,1e-08,0.0,1.0,1.0
348,0.7258981315651745,2.0,90.0,0.9,0.2790816472336535,True,small_abs_changes,5.0,18.863508224487305,0.001,0.0,0.9182958340544896,0.0,6.491853096329676,9.554110951958634,0.9182958340544896,1.2764277255147896,0.6893957535238258,0.75,1e-08,0.0,1.0,1.0
349,0.6491151857518516,90.0,90.0,0.9,0.3348979766803842,False,small_abs_changes,5.0,23.596665859222412,0.001,0.0,6.490198299123081,6.490046937395988,6.491853096329676,10.243384669167861,0.000151361727093402,1.2764277255147896,0.00012203631459861697,0.75,1e-08,0.0,1.0,1.0
350,0.6874185910673115,2.0,90.0,0.9,0.3348979766803842,True,small_abs_changes,6.0,23.600285053253174,0.001,0.0,0.9182958340544896,0.0,6.491853096329676,9.554110951958634,0.9182958340544896,1.2764277255147896,0.6893957535238258,0.75,1e-08,0.0,1.0,1.0
351,0.6491106601259388,90.0,90.0,0.9,0.40187757201646096,False,small_abs_changes,6.0,28.164510011672974,0.001,0.0,6.489666310564278,6.489415661517116,6.491853096329676,10.243303770363376,0.00025064904716209924,1.2764277255147896,0.00020293511908420214,0.75,1e-08,0.0,1.0,1.0
352,0.0,1.0,90.0,0.9,0.40187757201646096,True,small_abs_changes,7.0,28.167590141296387,0.001,0.0,0.0,0.0,6.491853096329676,10.24350670548246,0.0,1.2764277255147896,0.0,0.75,1e-08,0.0,1.0,1.0
353,0.6493305245355362,90.0,90.0,0.9,0.4822530864197532,False,small_abs_changes,7.0,32.85862183570862,0.001,0.0,6.4888253619565885,6.4879433238342745,6.491853096329676,10.242789559278643,0.0008820381223140217,1.2764277255147896,0.0007171462038169096,0.75,1e-08,0.0,1.0,1.0
354,1.0572403283069436,3.0,90.0,0.9,0.4822530864197532,True,small_abs_changes,8.0,32.86273789405823,0.001,0.0,1.582823588708914,0.0,6.491853096329676,9.153657256712934,1.582823588708914,1.2764277255147896,1.0898494487695256,0.75,1e-08,0.0,1.0,1.0
355,0.6493059155253915,90.0,90.0,0.9,0.5787037037037037,False,small_abs_changes,10.0,47.051137924194336,0.001,0.0,6.483989844143136,6.4818598959005875,6.491853096329676,10.241761386935591,0.0021299482425485294,1.2764277255147896,0.0017453185468685462,0.75,1e-08,0.0,1.0,1.0
356,0.926842832451385,3.0,90.0,0.9,0.5787037037037037,True,small_abs_changes,11.0,47.055322885513306,0.001,0.0,1.584962500721156,0.0,6.491853096329676,9.106275918712296,1.584962500721156,1.2764277255147896,1.1372307867701643,0.75,1e-08,0.0,1.0,1.0
357,0.0007727795673250553,4.0,90.0,0.9,0.6944444444444445,False,small_abs_changes,72.0,257.3163800239563,0.001,0.0,0.007727781990353359,0.007727777801314349,6.491853096329676,10.243506702023803,4.189039009769302e-09,1.2764277255147896,3.458657360511097e-09,0.75,1e-08,0.0,1.0,1.0
358,0.0,1.0,90.0,0.9,0.6944444444444445,True,small_abs_changes,73.0,257.31947016716003,0.001,0.0,0.0,0.0,6.491853096329676,10.24350670548246,0.0,1.2764277255147896,0.0,0.75,1e-08,0.0,1.0,1.0
359,0.8342030557754994,90.0,90.0,0.9,0.8333333333333334,False,small_abs_changes_AND_cost_func_rel_inc,3.0,14.104490041732788,0.001,0.0,6.488094450639999,5.747167820779362,6.491853096329676,9.665778278086771,0.7409266298606374,1.2764277255147896,0.5777284273956891,0.75,1e-08,0.0,1.0,1.0
360,1.3745247926710311,8.0,90.0,0.9,0.8333333333333334,True,small_abs_changes_AND_cost_func_rel_inc,4.0,14.110939025878906,0.001,0.0,2.3547477997155406,0.0,6.491853096329676,9.067239097029049,2.3547477997155406,1.2764277255147896,1.1762676084534114,0.75,1e-08,0.0,1.0,1.0
361,0.7807379278866726,90.0,90.0,0.9,1.0,False,cost_func_abs_inc_AND_cost_func_rel_inc,2.0,9.386849880218506,0.001,0.0,6.487159060175182,5.549512340747958,6.491853096329676,9.531646679867112,0.9376467194272244,1.2764277255147896,0.7118600256153478,0.75,1e-08,0.0,1.0,1.0
362,4.1254386704124535,53.0,90.0,0.9,1.0,True,cost_func_abs_inc_AND_cost_func_rel_inc,3.0,9.41479206085205,0.001,0.0,5.399845597024186,0.0,6.491853096329676,8.969099778870728,5.399845597024186,1.2764277255147896,1.2744069266117322,0.75,1e-08,0.0,1.0,1.0
363,0.6509134511149588,90.0,90.0,0.9,1.2,False,cost_func_abs_inc_AND_cost_func_rel_inc,2.0,9.409998893737793,0.001,0.0,6.4844466864099,5.34347570201147,6.491853096329676,9.389835785911945,1.1409709843984297,1.2764277255147896,0.853670919570515,0.75,1e-08,0.0,1.0,1.0
364,4.030564214500856,57.0,90.0,0.9,1.2,True,cost_func_abs_inc_AND_cost_func_rel_inc,3.0,9.439518928527832,0.001,0.0,5.560203413752293,0.0,6.491853096329676,8.968807372772929,5.560203413752293,1.2764277255147896,1.274699332709531,0.75,1e-08,0.0,1.0,1.0
365,0.4173387247655209,90.0,90.0,0.9,1.44,False,cost_func_abs_inc_AND_cost_func_rel_inc,3.0,14.091145038604736,0.001,0.0,6.473062885246528,4.963596730993851,6.491853096329676,9.140390662019584,1.509466154252677,1.2764277255147896,1.103116043462876,0.75,1e-08,0.0,1.0,1.0
366,1.2907057881572546,14.0,90.0,0.9,1.44,True,cost_func_abs_inc_AND_cost_func_rel_inc,4.0,14.10034990310669,0.001,0.0,3.0439793849408585,0.0,6.491853096329676,9.025955596604957,3.0439793849408585,1.2764277255147896,1.2175511088775028,0.75,1e-08,0.0,1.0,1.0
367,0.10261182037331507,90.0,90.0,0.9,1.7279999999999998,False,small_abs_changes,4.0,18.852566957473755,0.001,0.0,6.455718304560692,4.882474887112439,6.491853096329676,9.109896123430271,1.5732434174482535,1.2764277255147896,1.1336105820521887,0.75,1e-08,0.0,1.0,1.0
368,-0.2753395613608849,4.0,90.0,0.9,1.7279999999999998,True,small_abs_changes,5.0,18.85707116127014,0.001,0.0,1.7027489457282967,0.0,6.491853096329676,9.09877956017622,1.7027489457282967,1.2764277255147896,1.1447271453062395,0.75,1e-08,0.0,1.0,1.0
369,-0.28965629630819345,90.0,90.0,0.9,2.0736,False,small_abs_changes,5.0,23.594118118286133,0.001,0.0,6.435270984977198,4.854429135947915,6.491853096329676,9.107346858389352,1.5808418490292828,1.2764277255147896,1.1361598470931078,0.75,1e-08,0.0,1.0,1.0
370,-0.7731992587254566,3.0,90.0,0.9,2.0736,True,small_abs_changes,6.0,23.59827709197998,0.001,0.0,1.584962500721156,0.0,6.491853096329676,9.106275918712296,1.584962500721156,1.2764277255147896,1.1372307867701643,0.75,1e-08,0.0,1.0,1.0
371,-1.2444219954412807,7.0,90.0,0.9,2.4883199999999994,False,small_abs_changes,64.0,216.77003812789917,0.001,0.0,1.593874797446757,0.010264238441198986,6.491853096329676,9.10657135219552,1.583610559005558,1.2764277255147896,1.1369353532869404,0.75,1e-08,0.0,1.0,1.0
372,-1.2448316106147783,3.0,90.0,0.9,2.4883199999999994,True,small_abs_changes,65.0,216.77416801452637,0.001,0.0,1.584962500721156,0.0,6.491853096329676,9.106275918712296,1.584962500721156,1.2764277255147896,1.1372307867701643,0.75,1e-08,0.0,1.0,1.0
373,-1.80955215160627,11.0,90.0,0.9,2.9859839999999993,False,small_abs_changes,64.0,215.44871306419373,0.001,0.0,1.5987497363645378,0.014188785327424961,6.491853096329676,9.10634991523304,1.5845609510371128,1.2764277255147896,1.1371567902494206,0.75,1e-08,0.0,1.0,1.0
374,-1.8107904328819653,3.0,90.0,0.9,2.9859839999999993,True,small_abs_changes,65.0,215.45286011695862,0.001,0.0,1.584962500721156,0.0,6.491853096329676,9.106275918712296,1.584962500721156,1.2764277255147896,1.1372307867701643,0.75,1e-08,0.0,1.0,1.0
375,-2.488941125617456,5.0,90.0,0.9,3.583180799999999,False,small_abs_changes,77.0,209.03534698486328,0.001,0.0,1.5953206400956754,0.010463044173039247,6.491853096329676,9.10629224341641,1.584857595922636,1.2764277255147896,1.1372144620660496,0.75,1e-08,0.0,1.0,1.0
376,-2.4899410196025897,3.0,90.0,0.9,3.583180799999999,True,small_abs_changes,78.0,209.03942394256592,0.001,0.0,1.584962500721156,0.0,6.491853096329676,9.106275918712296,1.584962500721156,1.2764277255147896,1.1372307867701643,0.75,1e-08,0.0,1.0,1.0
377,-3.30402724940611,22.0,90.0,0.9,4.2998169599999985,False,small_abs_changes,48.0,189.03030109405518,0.001,0.0,1.5939839958900917,0.009044433637969064,6.491853096329676,9.106278934972426,1.5849395622521225,1.2764277255147896,1.1372277705100338,0.75,1e-08,0.0,1.0,1.0
378,-3.3049217236673387,3.0,90.0,0.9,4.2998169599999985,True,small_abs_changes,49.0,189.0348801612854,0.001,0.0,1.584962500721156,0.0,6.491853096329676,9.106275918712296,1.584962500721156,1.2764277255147896,1.1372307867701643,0.75,1e-08,0.0,1.0,1.0
379,-4.281123743209141,6.0,90.0,0.9,5.1597803519999985,False,small_abs_changes,58.0,194.74763822555542,0.001,0.0,1.6027236501868902,0.01776509522501426,6.491853096329676,9.106276357020231,1.5849585549618759,1.2764277255147896,1.1372303484622286,0.75,1e-08,0.0,1.0,1.0
380,-4.282898568545038,3.0,90.0,0.9,5.1597803519999985,True,small_abs_changes,59.0,194.7516872882843,0.001,0.0,1.584962500721156,0.0,6.491853096329676,9.106275918712296,1.584962500721156,1.2764277255147896,1.1372307867701643,0.75,1e-08,0.0,1.0,1.0
381,2.494588455425604e-05,90.0,90.0,1.0,0.1615055828898458,False,small_abs_changes,3.0,14.123636960983276,0.001,0.0,6.491522575172971,6.491493946135439,6.491853096329676,10.243483900370014,2.8629037532645896e-05,1.2764277255147896,2.2805112445567488e-05,0.75,1e-08,0.0,1.0,1.0
382,0.8018142575280017,2.0,90.0,1.0,0.1615055828898458,True,small_abs_changes,4.0,14.127357006072998,0.001,0.0,0.8944518845341283,0.0,6.491853096329676,9.66991893626392,0.8944518845341283,1.2764277255147896,0.5735877692185394,0.75,1e-08,0.0,1.0,1.0
